,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
tkr-2,593.390904,-10.27702801,2.450032691,-9.295931928,NA,NA
tkt-1,1973.359901,0.700594856,2.339188759,0.299527797,0.764537366,0.988447238
tlf-1,43.959298,-7.321155445,2.456075824,-8.116446096,NA,NA
tli-1,985.7735027,2.3559502,2.400299876,0.983021423,0.325596895,0.741469495
tlk-1,362.9615061,-4.374797714,2.40179011,-1.830480875,NA,NA
tln-1,823.9337617,0.701719957,2.118996422,0.331188671,NA,NA
tmbi-4,345.7546529,2.241113735,2.400609014,0.934776205,NA,NA
tmc-1,1474.021163,-9.539027934,2.417109484,-4.016819695,NA,NA
tmd-2,108.5999497,-0.60476223,2.40095087,-0.251887723,NA,NA
tmem-107,4.368182817,1.17661994,1.965910041,0.599050465,0.549139233,0.948975204
tmem-135,89.90861246,-8.140521603,2.454497338,-8.243934402,NA,NA
tmem-17,89.73382933,8.021887543,2.455526962,8.174310959,NA,NA
tmem-218,256.2417591,-9.342257649,2.452671739,-8.867590243,7.47E-19,2.62E-17
tnc-2,2102.637557,0.476592346,2.194555538,0.217188355,0.82806156,0.991411913
tni-1,427.118815,5.639706269,2.050195324,2.755703855,0.0058566,0.029105076
tni-3,736.2776985,-0.473140378,1.838657968,-0.257319586,0.796932074,0.988447238
tni-4,660.55526,0.900676605,2.400265175,0.37532829,0.707416329,0.985774732
tns-1,1440.089608,6.824020974,2.338857985,2.94879118,NA,NA
tnt-2,2734.111643,0.209255107,1.858997809,0.112574992,0.910367512,0.995457406
tnt-3,958.3388675,4.571469861,2.006500774,2.281365746,0.022526813,0.09602635
tnt-4,845.9638126,0.145864503,1.947639207,0.07490385,0.940291213,0.99561292
toc-1,93.56166848,8.069787867,2.455440567,8.193607152,NA,NA
toca-2,894.4418068,4.665270823,2.322226015,2.017938376,NA,NA
toe-2,631.0663635,8.143713721,2.415686237,3.435811238,NA,NA
toe-4,558.5219789,-3.554708772,2.400743866,-1.485731547,NA,NA
tofu-1,980.4755239,8.906225826,2.417603367,3.754980062,0.000173355,0.001371116
tofu-2,52.98455461,-7.532880719,2.455632764,-8.200852507,NA,NA
tofu-5,16.25494109,-6.175616661,2.459121166,-2.598725732,0.00935705,0.044494013
tofu-6,146.4814404,-0.593115999,2.400734056,-0.247055813,NA,NA
tofu-7,52.46844584,7.403646528,2.45673401,7.925733844,NA,NA
tol-1,520.5758307,-9.468684968,2.44039539,-4.042055586,NA,NA
tom-1,2345.356742,-1.751003607,2.400170456,-0.730132914,NA,NA
tomm-20,84.90825966,-1.698668985,2.401590958,-0.707728605,0.47911381,0.899845412
tomm-22,428.7446561,-0.467058078,2.400323535,-0.194579958,0.845721794,0.991411913
tomm-40,42.38715151,-4.37843961,2.414172635,-1.82276752,0.068338609,0.241927303
tomm-7,142.8204129,-1.224740333,2.400852521,-0.510322138,0.609825795,0.964887907
tomm-70,236.5550508,5.824479169,2.407829692,2.439912947,0.014690802,0.066066537
top-1,850.1968916,-0.642862003,1.699386882,-0.378286491,0.70521778,0.985557382
top-2,451.6269607,-0.406050326,2.400311646,-0.169155487,NA,NA
tos-1,2345.128299,0.083158825,1.587593388,0.052391455,0.958216782,0.996867136
tpa-1,24.86108667,0.723115614,2.262708102,0.319601798,NA,NA
tpi-1,1115.917218,1.770743776,2.400237074,0.73837622,0.460285861,0.885068593
tpp-2,758.8688505,0.075792867,2.400230521,0.031595718,0.974794458,0.996962678
tppp-1,1388.020813,2.472468106,2.400255223,1.031843519,0.302145429,0.708192808
tpra-1,3145.536757,-0.417573385,2.400143919,-0.17397054,0.861888615,0.992224619
tps-1,400.724728,9.740187997,2.452878645,8.548016512,NA,NA
tps-2,464.1170659,4.879522777,2.402128658,2.04423717,NA,NA
tpst-1,1956.657303,1.123508866,2.24049687,0.501566784,NA,NA
tpxl-1,188.2220591,-0.500410941,2.400590905,-0.208455614,0.834873236,0.991411913
tra-1,121.7750029,4.203633717,2.146758179,1.961405458,0.049831744,0.18828982
tra-2,161.0060913,-8.808255109,2.453427622,-8.704427756,NA,NA
trak-1,1483.243702,-4.066692377,2.400448316,-1.702216391,0.088714811,0.294979945
tram-1,399.8689776,-7.5155106,1.962611448,-3.820797017,0.000133021,0.001099454
trap-1,779.0482484,-0.148294636,2.312144014,-0.064124669,0.948870959,0.996327196
trap-2,372.3610486,0.905118269,2.200893399,0.411286784,0.68086226,0.981588929
trap-3,732.1239186,-0.222633896,1.88358864,-0.118186974,0.905919511,0.99499394
trap-4,1097.776977,-0.729129031,2.070514119,-0.352153681,0.724723012,0.988447238
trcs-2,736.2390275,-10.51133195,2.449153696,-9.390785853,NA,NA
trd-1,310.6810628,2.515553474,2.400753631,1.049521226,0.293938291,0.697703586
tre-1,1082.108732,3.571935894,2.400467515,1.493438972,0.135322318,0.403704727
tre-2,1577.409839,1.555864499,2.400193967,0.648680897,NA,NA
tre-3,810.4785684,-10.19058655,2.302579508,-4.591107039,4.41E-06,5.20E-05
tre-4,101.5988368,-8.27987626,2.45426067,-8.457297449,NA,NA
tric-1B.1,41.39915347,7.131545577,2.457329578,7.816413035,NA,NA
trip-4,799.3174448,-0.802944013,2.400233595,-0.334604765,NA,NA
trm-1,19.40921353,6.264313988,2.459602376,7.464152828,NA,NA
trp-2,2540.052135,8.355598852,2.404722825,3.54523279,NA,NA
trpa-1,0.506309446,1.877862793,2.498770066,0.75519245,NA,NA
trpl-2,19.48955558,-3.427664654,2.416276036,-1.423442824,NA,NA
trpp-1,12.41715387,-5.876500569,2.460177773,-7.545015275,NA,NA
trpp-10,58.02488674,-3.892312457,2.258850677,-1.724306339,NA,NA
trpp-11,32.88408199,-3.954328415,2.413671229,-1.64251882,NA,NA
trpp-12,18.40298042,-6.326351069,2.458639302,-7.722659162,NA,NA
trpp-4,219.5600699,8.90342926,2.452817071,4.196532041,NA,NA
trpp-5,589.2995708,1.280251159,2.400304107,0.533627011,NA,NA
trpp-6,471.9827367,-9.787623045,2.447555837,-4.473137986,7.71E-06,8.55E-05
trpp-8,57.2779314,-7.403810614,2.453759826,-3.518158583,0.000434553,0.002876987
trr-1,1387.634426,1.011200479,2.181117912,0.463692859,0.642867814,0.973926826
trx-3,10.91176261,-4.195001718,2.442657536,-1.762317221,NA,NA
trx-4,190.0383659,-2.759064797,2.401243965,-1.151161145,NA,NA
trx-5,52.25840952,-7.517291241,2.455664447,-8.194924783,NA,NA
trxr-1,505.6667905,1.680136174,2.400372867,0.700326986,NA,NA
try-3,198.0669959,8.930455616,2.454024425,8.539438522,NA,NA
try-7,682.0918925,4.484801712,2.401154302,1.878624459,0.060295789,0.220001178
tsen-2,55.44166289,-7.585090162,2.45552769,-7.749244977,NA,NA
tsen-54,9.682395672,-5.585718596,2.461357936,-2.351060781,NA,NA
tsfm-1,421.7140275,0.183000091,2.400323429,0.076267394,NA,NA
tsg-101,0.191299173,-1.553544285,2.516873113,-0.632827277,0.526846442,NA
tsn-1,2862.898152,1.039522399,1.960849815,0.530164723,0.595997728,0.964434568
tsp-10,0.301587327,1.720648696,2.510420219,0.685304968,0.493151497,NA
tsp-16,340.000134,9.551056705,2.45313289,8.789842322,NA,NA
tsp-20,89.36141585,-8.133522649,2.454509433,-8.437938781,NA,NA
tsp-21,12.833776,-5.179454741,2.45385614,-2.343317419,NA,NA
tsp-7,703.9175375,10.38814778,2.452060921,9.087224965,1.02E-19,5.78E-18
tsp-8,1977.12283,0.32296591,2.400160589,0.134611783,0.892918825,0.993932324
tsp-9,196.0735488,7.822569543,2.438163777,3.247610517,NA,NA
tsr-1,2.37606147,-1.348095233,2.44332181,-0.552719732,NA,NA
ttc-1,164.9768841,-8.846568423,2.348262899,-3.786114139,0.000153021,0.001236136
ttc-36,34.95251047,-0.062421058,2.402599192,-0.025981501,NA,NA
ttc-4,37.81553168,-2.853947327,2.282049602,-1.251666373,0.210691458,0.557771183
ttc-7,21.82847218,-4.24017658,2.221824002,-1.898806896,0.05758987,0.212697865
ttll-11,964.6818305,-9.557651407,2.425983236,-4.016941608,NA,NA
ttll-12,43.01214776,-6.470081741,2.447347062,-2.79814847,NA,NA
ttll-5,714.6154084,-6.489687535,2.403960168,-2.72882953,NA,NA
ttm-1,184.0378703,-0.316451521,2.400592351,-0.13180576,NA,NA
ttm-5,30.3298611,6.774217488,2.458187636,7.63948509,NA,NA
ttn-1,5668.784584,1.495140669,1.756531566,0.851250839,0.394630027,0.821362339
ttr-1,796.914961,9.116111933,2.402692327,3.887680869,0.000101207,0.000865658
ttr-12,1.326355572,-3.303602217,2.48222909,-1.388318436,0.165040101,NA
ttr-14,358.6127584,6.203478817,2.108690099,2.949590525,NA,NA
ttr-15,6589.507362,-0.612429151,1.353812877,-0.45236555,0.65100566,0.975514589
ttr-16,15851.86689,1.085005407,1.556013217,0.697319561,0.485602829,0.903568083
ttr-17,794.0431733,10.52671051,2.451895889,9.174204169,NA,NA
ttr-18,483.4268645,1.578381408,2.400373251,0.657994046,0.510541957,0.920914037
ttr-2,425.2455496,1.68863267,2.400422656,0.704075299,0.481385882,0.900391126
ttr-20,356.7472136,-9.722506649,2.452176557,-9.063972875,1.26E-19,6.86E-18
ttr-21,1185.08435,0.245617125,2.40019,0.102345439,0.91848249,0.995457406
ttr-23,81.76182373,7.915218427,2.455722711,7.902575808,NA,NA
ttr-24,343.0995957,-1.863720644,2.400508488,-0.777089796,0.437105793,0.861434766
ttr-25,445.552622,9.132471694,2.441775335,3.94506124,NA,NA
ttr-26,2807.915833,0.341956069,1.808465884,0.189097441,0.850016447,0.991411913
ttr-27,2356.733268,1.285373076,2.166060868,0.593539442,0.552820195,0.951917581
ttr-28,1757.454367,2.302460084,2.310773519,0.99747394,0.318534517,0.731339942
ttr-29,161.8453353,7.996090639,2.446837676,3.458548717,NA,NA
ttr-3,15.81887159,3.997752967,2.43054417,1.644546825,0.1000633,0.321776403
ttr-31,300.4358798,-4.609531825,2.402493523,-1.928715068,0.053766245,0.200843269
ttr-32,360.9425094,-9.903874151,2.16851283,-4.535254751,5.75E-06,6.60E-05
ttr-33,205.4547559,8.972157735,2.453961504,8.556845046,NA,NA
ttr-34,4399.900535,1.843413074,2.271691441,0.81201238,0.416784528,0.843017031
ttr-35,228.5824998,3.01899446,2.40128383,1.260437491,NA,NA
ttr-36,228.8964331,-2.036460678,2.400753691,-0.849334422,NA,NA
ttr-41,1050.321309,-1.375457654,2.099501656,-0.6552636,0.512298053,0.922410772
ttr-43,814.2761636,1.741125093,2.400279791,0.725982888,0.467849261,0.892447669
ttr-44,236.4800971,-4.877310417,2.376487388,-2.062146305,0.039193809,0.154648135
ttr-45,182.3766151,-4.305901823,2.403284947,-1.801136488,NA,NA
ttr-46,652.1363145,-10.90526774,2.25260516,-4.932925597,8.10E-07,1.05E-05
ttr-47,200.0051182,-3.198826937,2.401512182,-1.335975982,0.181557124,0.498456831
ttr-48,300.5164772,-8.638741093,2.438968633,-3.736223984,0.000186804,0.001446536
ttr-49,813.4136014,0.071353651,2.400222797,0.029731982,NA,NA
ttr-5,232.0981754,-7.921155191,2.43207867,-3.330878354,NA,NA
ttr-51,270.6492706,3.615274918,2.176164706,1.663366423,0.09623911,0.312774699
ttr-53,113.6134645,-7.539260179,2.443249041,-3.267303161,NA,NA
ttr-59,480.2990103,0.471099061,2.400303854,0.196329275,NA,NA
ttr-8,244.0990611,0.029325486,2.400471948,0.012228158,0.990243585,0.99734609
ttr-9,324.0886829,-1.638736854,2.400493289,-0.683140268,NA,NA
tts-1,2324.980671,4.040254705,1.597056654,2.530314904,0.01139602,0.052636203
tts-2,95.20122576,-7.537350163,2.446832451,-3.310491003,0.000931324,0.005651283
ttx-1,9.693807957,4.722515646,2.455839955,2.013108927,0.044103171,0.171292927
ttx-7,621.7994957,0.671720258,2.400266246,0.279872031,0.779575686,0.988447238
ttyh-1,1.763542533,-3.278072477,2.472378976,-1.338238605,NA,NA
tub-1,6.018360785,4.920735302,2.465153975,2.047648051,NA,NA
tub-2,23.14552934,-5.166459557,2.290727962,-2.253149523,NA,NA
tufm-1,673.40803,0.485260549,2.208019872,0.219791762,0.826033336,0.991411913
tufm-2,168.5649011,6.341634882,2.244008056,2.825367464,NA,NA
tut-1,35.90107945,-0.866362761,2.402772759,-0.360800895,NA,NA
tut-2,418.4517727,9.062570057,2.442074199,3.914948088,9.04E-05,0.000781946
twf-2,3426.440876,2.896437552,2.26700587,1.279521677,0.200713411,0.538988271
twk-10,117.9986567,8.334429314,2.454978993,8.300412161,NA,NA
twk-11,47.35278293,7.289458947,2.456978462,7.877469842,NA,NA
twk-13,217.7860734,9.039461776,2.453860983,8.29756633,NA,NA
twk-14,316.1148921,8.348724173,2.435042134,3.478605092,0.000504031,0.003254646
twk-18,268.350951,-1.67804992,2.400579234,-0.69957733,0.484191304,0.903057036
twk-23,275.3362352,8.377789023,2.439934646,3.505400218,NA,NA
twk-26,74.83988627,-7.928934114,2.45487237,-8.35814248,NA,NA
twk-28,286.9062595,-9.471717489,2.452499462,-8.965992926,NA,NA
twk-39,111.6792296,8.271202741,2.455086946,8.274937777,NA,NA
twk-4,26.73392359,-0.876009609,2.403669908,-0.364303823,NA,NA
twk-46,26.44066761,-5.943608792,2.449563689,-2.562155684,NA,NA
twk-48,464.1490026,-10.01001934,2.451073192,-9.184996766,NA,NA
twk-49,325.9225173,-8.730019186,2.438631291,-3.775357656,NA,NA
twk-8,6.862961271,5.063579214,2.464378692,2.108640612,NA,NA
twk-9,12.54206061,5.122788391,2.455407767,2.299487541,NA,NA
txdc-12.1,1912.594458,-0.037031373,2.033675117,-0.018203174,0.985476771,0.996962678
txdc-12.2,3947.154946,1.209473113,1.410417217,0.857543882,0.391144374,0.817695853
txdc-9,25.68937977,-3.678554955,2.414559213,-1.522614811,NA,NA
txl-1,844.6083511,-5.020567827,2.280210442,-2.212344726,0.026942855,0.111462222
tyms-1,229.6767222,8.956335006,2.452752581,4.218094625,2.46E-05,0.000246125
tyr-1,822.9778725,3.976441531,2.400722027,1.663544925,NA,NA
tyr-2,242.5880221,-8.535837628,2.032124897,-4.314581673,1.60E-05,0.000169215
tyr-4,260.4391121,2.116173144,2.40072952,0.882572866,NA,NA
tyr-6,594.8209517,10.19433131,2.452297355,9.046856294,NA,NA
uaf-1,1219.113376,-1.022710985,2.400197198,-0.426206054,NA,NA
uaf-2,93.95220528,0.110719866,2.401043287,0.046127011,0.963209017,0.996962678
uba-1,3223.789663,-1.300358384,2.189609051,-0.593991351,0.552517898,0.951814509
uba-2,14.54578878,5.940589339,2.460651538,7.331732548,NA,NA
uba-5,337.6688951,7.850574756,2.423265973,3.284349763,0.00102218,0.006108186
ubc-1,72.90662976,-3.418240457,2.404496919,-1.427407454,0.153462484,0.440419379
ubc-12,357.7874103,3.909951668,2.401447198,1.635238889,0.101998979,0.325832377
ubc-13,240.0710372,-0.735336847,2.400502619,-0.306349962,NA,NA
ubc-14,546.7649048,0.200321802,2.400276101,0.083408594,0.933526656,0.99561292
ubc-16,73.64333284,-7.910425767,2.454906136,-8.350597694,NA,NA
ubc-17,22.53201151,3.318254951,2.414079663,1.372803314,NA,NA
ubc-18,844.4847636,9.404427424,2.428818188,3.953608361,7.70E-05,0.000676127
ubc-20,469.5841596,-0.573545226,2.076982571,-0.276141952,0.78243904,0.988447238
ubc-23,0.42085818,-2.16184741,2.508254104,-0.889326885,NA,NA
ubc-25,1155.157776,2.095731033,2.400252779,0.874210256,NA,NA
ubc-26,5.565808138,1.020734832,2.417765015,0.4209294,NA,NA
ubc-3,769.5803736,7.579108102,2.407912544,3.186128511,0.001441905,0.008288317
ubc-6,284.4884956,2.570451837,2.357737083,1.091782809,NA,NA
ubc-7,35.9301864,-5.772691169,2.439956448,-2.424735896,NA,NA
ubc-9,29.22112762,6.734918397,2.458288038,7.64256012,NA,NA
ubh-1,936.9478504,0.128216269,2.379875189,0.053890137,0.957022694,0.99681152
ubh-2,350.0610095,-9.172599396,2.444985293,-3.958646369,7.54E-05,0.000665
ubh-3,386.8669325,-2.179910966,2.40052074,-0.909212875,NA,NA
ubh-4,628.711465,-1.00290097,2.400272836,-0.4179244,0.676002392,0.980421238
ubl-1,7656.718239,-0.096879413,1.339484302,-0.072318931,0.942348099,0.99561292
ubl-5,67.87040499,-5.482884194,2.419071698,-2.266845913,0.02339964,0.098994599
ubq-1,10193.55472,1.239808111,1.644847423,0.753783789,0.450979059,0.874342611
ubq-2,4934.821699,0.789521668,1.379336918,0.572402597,0.567049257,0.958325703
ubql-1,1533.927004,1.363076306,2.400190321,0.56820216,0.569897705,0.959015721
ubr-1,15.29769467,-2.278576071,2.09276499,-1.087906415,0.276636424,0.673743548
ubr-4,1908.194764,-0.167314202,1.991013184,-0.084022669,0.933038408,0.99561292
ubr-5,327.1063849,-2.215010033,2.065520357,-1.072803141,0.283359451,0.680825707
ubxn-1,41.02280123,6.169845042,2.448061468,2.584998484,NA,NA
ubxn-3,514.5698471,10.02750369,2.452506311,8.981327689,NA,NA
ubxn-4,646.3624837,-0.468507736,2.400253613,-0.195189685,NA,NA
ubxn-5,259.6069012,1.101944007,2.400518554,0.459215763,NA,NA
ubxn-6,664.2256043,-3.147710827,2.318855197,-1.360385498,0.173707965,0.481920548
ucr-1,4562.307043,0.774857284,2.036402423,0.380550176,0.703537058,0.985557382
ucr-11,1503.168376,-0.99921472,1.805681803,-0.553378684,0.580004132,0.962293217
ucr-2.1,1266.36462,0.665785384,2.400189564,0.277432414,0.781448096,0.988447238
ucr-2.2,117.5766413,-8.447871732,2.453985312,-3.546736556,0.000390034,0.002656357
ucr-2.3,382.406858,2.300751748,2.400576264,0.959814035,NA,NA
uda-1,344.9571809,2.53975527,2.400698246,1.059715683,NA,NA
uev-1,294.7217029,1.034821327,2.290981664,0.451464176,NA,NA
uev-3,293.1021227,0.201525884,2.400414776,0.083960579,NA,NA
ufbp-1,276.4904955,1.785047276,2.190487062,0.815300738,0.414900186,0.841568699
ufc-1,226.9928491,-5.371698047,2.405487146,-2.246640146,NA,NA
ufd-1,1111.980504,1.748264186,2.40023628,0.728993486,NA,NA
ufd-2,311.7243012,1.622280186,2.400522491,0.676328798,NA,NA
ufd-3,267.0535524,1.203459852,2.22067433,0.542057199,0.587779103,0.963116989
ufl-1,613.1495094,1.628148828,2.400323116,0.678808412,0.497259263,0.912675563
ufm-1,349.6003738,-9.902206049,2.367695949,-4.285738423,1.82E-05,0.000190681
uggt-1,161.5346845,-4.258431205,2.193211296,-1.946921392,NA,NA
ugt-1,130.6167018,-7.544337448,2.439740599,-3.176420981,0.001491044,0.008533293
ugt-11,103.0491539,-7.508534186,2.445158762,-3.226056021,NA,NA
ugt-12,8396.490412,-0.194126044,1.620603454,-0.119774963,0.904661416,0.99499394
ugt-13,1138.442244,2.997834652,2.134349691,1.405911793,0.159750319,0.452837366
ugt-16,2921.221271,3.441175568,2.400235409,1.438553327,NA,NA
ugt-17,377.6187772,-6.146394991,2.25377001,-2.74059759,0.006132757,0.030247742
ugt-19,310.2727761,-1.294032057,2.400462823,-0.539287597,NA,NA
ugt-2,1075.522086,10.73501824,2.449637926,4.954280604,7.26E-07,9.41E-06
ugt-20,95.16748023,-8.204637685,2.454387478,-8.46716907,NA,NA
ugt-21,946.9551784,-9.70155868,2.1228319,-4.548615502,5.40E-06,6.27E-05
ugt-22,4043.220721,-1.525089265,1.557982837,-0.978902321,0.327628245,0.744368339
ugt-23,2432.317112,4.271480083,2.155885672,1.985543511,0.047084034,0.179642292
ugt-24,154.9859931,8.357575071,2.452384788,3.79285461,NA,NA
ugt-25,1213.117659,-8.503712483,2.213877066,-3.865830245,0.000110712,0.000934742
ugt-26,656.3485054,8.976453369,2.427167015,3.798376818,0.000145647,0.00118387
ugt-29,17.32472422,-5.07128432,2.446198031,-2.116957354,NA,NA
ugt-30,450.1116558,-9.976682927,2.451206078,-9.169454553,NA,NA
ugt-41,23.46366277,4.154769326,2.108149459,1.973457506,NA,NA
ugt-44,2364.190281,-1.372014179,2.400162552,-0.571916903,0.567378272,0.958325703
ugt-45,440.8255302,-0.284662138,2.400314416,-0.118574483,0.905612483,0.99499394
ugt-46,1293.128941,1.912992961,2.400227618,0.797831609,0.424968215,0.85036963
ugt-47,2257.090421,3.754522913,2.400306192,1.570427579,0.11631567,0.360314869
ugt-48,248.0349683,2.283891136,2.400819259,0.952691871,0.340746213,0.757750969
ugt-49,101.711354,-8.280989486,2.45425881,-8.496929769,1.95E-17,4.02E-16
ugt-5,0.614439523,2.369544701,2.49949178,0.961201535,0.336450845,NA
ugt-50,2501.507156,0.115486954,2.141313783,0.053939982,0.956982982,0.99681152
ugt-53,72.14649212,-7.888491201,2.454946358,-8.288120097,1.15E-16,2.05E-15
ugt-55,35.54632932,-7.075545707,2.456627674,-8.021316472,NA,NA
ugt-56,153.6544774,7.087608468,2.428905797,2.927555404,NA,NA
ugt-57,1416.521569,2.975436734,2.400299465,1.242702627,NA,NA
ugt-58,325.2138701,9.499700398,2.453203244,8.767889861,1.82E-18,5.22E-17
ugt-6,76.55649833,-6.822589826,2.439924613,-2.875449728,NA,NA
ugt-60,802.4507701,-7.289378728,2.406233006,-3.073561274,NA,NA
ugt-61,363.1807389,9.62709103,2.453029773,8.819489518,NA,NA
ugt-62,1199.886142,-8.209365535,1.958037973,-4.201500662,2.65E-05,0.000261554
ugt-63,455.7252902,2.070652918,2.400458612,0.863654064,NA,NA
ugt-64,10.1868761,-3.999611712,2.441222624,-1.784270663,NA,NA
ugt-65,14.79317783,-4.21028719,2.434881889,-1.967414229,NA,NA
ugt-8,3207.216626,-0.34824929,2.400143195,-0.145098673,NA,NA
uig-1,277.3717181,-9.189040874,2.44933442,-4.219517722,NA,NA
ula-1,60.34917851,-7.68234844,2.455336056,-8.260762876,NA,NA
ule-1,368.1828127,-9.086134878,2.442084745,-3.960048599,NA,NA
ule-2,1249.038013,3.21267563,2.400357332,1.342298292,NA,NA
ule-3,693.3461683,-0.975990098,2.220199699,-0.43963262,NA,NA
ule-4,3638.610172,1.285174308,2.035373087,0.631509644,NA,NA
ule-5,419.8432389,-2.835273639,2.400650355,-1.183733611,NA,NA
ulp-1,0.835164906,2.728505172,2.490865808,1.114194706,NA,NA
ulp-2,277.4676713,-8.418660765,2.437102163,-3.584843211,NA,NA
umps-1,494.5719619,-6.161113377,2.136783928,-2.889834781,0.003854443,0.020230675
unc-1,21.82881459,-0.507439935,2.404193487,-0.211015479,NA,NA
unc-10,207.8087848,-8.448053761,2.4448684,-3.685402867,NA,NA
unc-101,229.1421361,5.350374302,2.405787305,2.237501726,NA,NA
unc-104,2510.004441,0.938766657,2.057069034,0.456404376,0.648099219,0.974980121
