,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
npp-14,301.654317,-4.06137279,1.671898006,-2.375395296,0.017530165,0.049089162
npp-15,331.8792954,0.33930118,1.669364326,-0.588477367,0.556211921,0.688263656
npp-16,709.886859,-0.694133637,1.564487621,-2.548636537,0.010814494,0.039835031
npp-19,145.8028107,-0.447742543,1.509600005,-2.607433636,0.009122375,0.037012791
npp-2,450.5856487,1.199335176,1.706869209,-0.051592262,0.958853585,0.974667745
npp-20,107.3864909,-7.521804195,1.465365038,-4.992565798,5.96E-07,5.32E-05
npp-21,2351.471278,0.106200323,1.292771332,0.08215329,0.934524817,0.961229195
npp-22,141.3517969,0.14595759,1.503701017,-2.637486266,0.008352301,0.035886377
npp-23,61.20891532,-5.871281359,1.477846434,-3.887041225,0.000101474,0.002160468
npp-24,221.0759923,1.391471282,1.393062045,-2.609987275,0.009054559,0.037001123
npp-3,497.320193,-2.8389291,1.494365263,-2.647954427,0.008098044,0.035319233
npp-4,113.0690793,-3.730545752,1.572295222,-2.46257078,0.013794494,0.043701393
npp-5,116.8130619,1.346159211,1.585957918,-2.451848416,0.014212452,0.044264649
npp-6,422.3911338,-0.687877377,1.670239799,-1.380047305,0.16757208,0.281171145
npp-8,420.2679357,-7.051392704,1.339110792,-5.22194225,1.77E-07,2.03E-05
npp-9,655.0591838,-0.004259025,1.401898762,-2.038926422,0.041457371,0.092724249
npr-16,79.27475448,1.094801922,1.558155015,-2.62181286,0.008746344,0.036513016
npr-17,8.375184267,4.689916392,1.12991919,-4.010342314,6.06E-05,0.001522328
npr-2,24.18043603,-0.705873303,1.456049096,-2.804047496,0.005046547,0.028202881
npr-20,3.232727448,6.378949616,1.145195002,-2.155128508,0.031151779,0.073400631
npr-23,77.19378476,2.958268273,1.606061535,-1.231391142,0.218176608,0.345752492
npr-27,8.905083627,0.714515241,1.284111157,-3.020483986,0.002523711,0.019726598
npr-29,90.97775289,2.551997487,1.599402209,0.44331375,0.657538812,0.77038619
npr-3,63.03879792,4.987038312,1.620248223,1.345241597,0.178547227,0.295049924
npr-32,4.163098599,3.989796897,1.045948294,-2.77362608,0.005543535,0.029690297
npr-35,5.722583759,-1.896044226,1.173715557,-1.612734226,0.106802261,0.195299303
npr-4,7.651303479,2.957267206,1.206969278,-2.377575723,0.017426864,0.048953255
npr-5,31.13983731,2.53169918,1.495026796,-2.634954148,0.008414865,0.03605138
npr-6,7.185645851,4.877441808,1.322908249,-1.845738258,0.064930219,0.133293267
npr-7,2.716197641,3.200131077,1.144677361,-2.754817357,0.005872491,0.030455892
npr-8,8.31721103,5.0060083,1.164925459,-4.227738178,2.36E-05,0.000764529
nprl-2,152.9324369,-0.834713308,1.518359912,-1.417814925,0.156244805,0.266184471
nprl-3,62.53339779,-6.628298699,1.44944852,-4.457044225,8.31E-06,0.000392739
nprt-1,228.8841814,-0.043045894,1.702215843,-2.173415675,0.029749046,0.070781045
nra-1,1883.89868,2.113925058,1.243086443,1.705101838,0.088175433,0.16870473
nra-2,2872.293634,1.166574926,1.225093823,0.953460629,0.340356735,0.484930583
nra-3,102.6588762,-5.305576033,1.62892476,-2.548690615,0.010812818,0.039835031
nra-4,797.759408,-0.305936803,1.613137373,-1.409841346,0.158586535,0.269295457
nrd-1,460.6235287,0.830388991,1.576450458,-0.195423172,0.845061677,0.905392268
nrde-1,159.665231,1.062483969,1.602921566,-2.436375175,0.014835289,0.045414593
nrde-2,1025.158322,-0.032076596,1.545119346,-0.020767157,0.983431397,0.988446973
nrde-3,60.33363119,1.125474985,1.130506813,-3.323221912,0.000889841,0.011143987
nrde-4,256.7960372,0.452605085,1.734195835,-0.645108901,0.518856616,0.655236048
nrf-5,333.8297184,0.101057831,1.668290406,-2.48547715,0.012937789,0.042588688
nrf-6,571.9232529,-2.152399455,1.560442448,-1.371202733,0.170311766,0.284852906
nrfl-1,1018.775167,0.468785112,1.587944276,-0.4878047,0.625688182,0.745699802
nrx-1,146.4011045,0.542207192,1.432561856,-2.039884345,0.041361846,0.092550232
nsf-1,1080.682629,0.855298785,1.439803622,0.595310501,0.551635938,0.684873098
nspa-1,17.18360884,0.400374634,1.169219203,0.342681539,0.731838053,0.825930999
nspa-3,16.93943502,0.420285342,1.168833306,0.359847318,0.718961315,0.817481723
nspa-5,155.8512256,-0.172561387,1.743760293,-0.098846299,0.921260307,0.954714149
nspa-8,130.6091145,-1.506526103,1.676881765,-0.892624767,0.372058152,0.519298348
nspb-1,17.55711048,-1.572884298,1.541531746,-1.014321671,0.310429287,0.452446375
nspb-10,213.2046926,0.032128105,1.731819634,0.018549507,0.985200484,0.989653688
nspb-11,251.6795293,-0.252454117,1.713888441,-0.147070209,0.883076604,0.930457781
nspb-12,1276.712608,0.69599813,1.669797498,0.418564766,0.675534245,0.784954409
nspb-2,242.3132986,0.700092561,1.777294656,0.396550503,0.691698959,0.797258211
nspb-4,94.26650157,0.990521422,1.662112195,0.59954133,0.548811958,0.682502786
nspb-6,1840.586535,1.646588727,1.479315442,1.118910852,0.263178173,0.398795302
nspb-8,129.0239577,-5.582701618,1.562341554,-3.538311104,0.000402695,0.006116975
nspc-1,168.0233578,0.776521823,1.373761717,0.566078263,0.571340579,0.700563368
nspc-10,792.0532054,1.475681499,1.370873559,1.079670863,0.280288773,0.419549475
nspc-12,5.723019016,-0.307861247,0.979629668,-2.792466748,0.005230784,0.028816214
nspc-13,69.51983928,1.730217384,1.47668924,-0.546132679,0.584974738,0.712626678
nspc-14,1832.090959,1.08063821,1.360632785,0.795829153,0.426131344,0.570875322
nspc-15,46.2518007,0.407115257,1.282806275,-0.822116149,0.411010795,0.557171675
nspc-16,20.38858323,-0.989091103,1.14481026,-0.864037472,0.387567306,0.535610017
nspc-17,126.9574019,1.27743983,1.307957458,-0.301199077,0.763262694,0.849832516
nspc-18,108.8673845,1.622949629,1.438110361,-0.204816742,0.837715306,0.900317522
nspc-19,337.6992419,1.835904329,1.361361744,1.353551534,0.175879498,0.29182075
nspc-2,2.667780228,1.614651134,1.073260153,1.503372468,0.132743022,0.23322134
nspc-20,2497.104501,1.747473525,1.057513139,1.65404865,0.098117628,0.183126841
nspc-3,283.749524,2.433154109,1.435202059,1.707076822,0.087807775,0.168258908
nspc-4,1061.83335,1.420875819,1.360390864,1.047345519,0.294940249,0.435982296
nspc-5,3.290276308,0.105253512,1.000507107,0.105283943,0.916150504,0.951684934
nspc-6,0.462180323,1.477570471,1.164504841,1.274930676,0.20233378,0.325685981
nspc-7,303.4618177,1.720399297,1.247561791,1.381964669,0.16698255,0.280407192
nspc-9,286.313677,-0.653936888,1.437180716,-0.454390086,0.649548087,0.764540204
nspd-1,1389.900931,0.31909167,0.920207922,0.346787059,0.7287513,0.824591846
nspd-10,1679.126864,0.536357576,1.576255409,0.341012809,0.733093939,0.826907796
nspd-2,1272.806018,0.051621476,1.246931037,0.041395171,0.966980862,0.979410386
nspd-3,186.4489791,0.301538969,1.303995035,0.231339496,0.817051066,0.88693602
nspd-4,231.8476097,-2.161316652,1.592157416,-1.348703749,0.177432141,0.293611963
nspd-5,859.5272314,0.110477936,1.38870721,0.079564287,0.9365838,0.961682415
nspd-6,178.4849459,-0.66186452,1.446139533,-0.45699751,0.647672835,0.763345315
nspd-7,1425.53707,0.285335098,1.38701324,0.205829399,0.836924176,0.899811942
nspe-1,407.0509294,-0.013019698,1.634455745,-0.007974174,0.993637597,0.995064076
nspe-2,39.45781813,-1.559530464,1.623423899,-0.955435952,0.33935728,0.483902634
nst-1,986.1658878,0.324017917,1.457653897,0.222462187,0.823954106,0.891649465
nstp-10,742.4138529,-0.905931742,1.520903547,-2.292864177,0.021855826,0.056408228
nstp-2,361.4818066,-0.798351743,1.654999606,-1.641516488,0.100690247,0.186539488
nstp-3,192.9917408,0.163040634,1.48928429,-2.847720918,0.004403352,0.026291814
nstp-4,549.3763291,0.170284666,1.702354155,0.100127064,0.920243449,0.95403899
nstp-5,27.01053266,-2.476880807,1.58531984,-1.554424687,0.120083148,0.214603092
nsun-4,81.36987743,-1.065593342,1.62132755,-2.453918842,0.014130887,0.044203987
nsy-1,346.5449863,-3.923673978,1.491484308,-2.613040755,0.00897406,0.036844643
nsy-7,170.5518503,3.404189214,1.551826515,1.171987312,0.24120215,0.373237994
ntc-1,3004.776082,4.524606082,1.362007965,3.360016563,0.000779378,0.010252649
nth-1,11.88176339,1.395294786,1.269753335,-3.677482697,0.000235547,0.004093659
ntl-11,183.0639072,-1.021303434,1.49724872,-0.680390171,0.496257443,0.634910459
ntl-2,560.7321081,-0.05338881,1.550698497,-0.034432275,0.972532447,0.982273178
ntl-3,157.9865045,1.203717271,1.594685324,-0.421846361,0.673137164,0.783247125
ntp-1,553.6195836,0.629238273,1.494100877,-1.662489333,0.0964147,0.180831666
ntr-1,1.305460545,-1.971082779,1.229387203,-1.587364704,0.112430069,0.20310136
nuaf-1,72.78062376,-1.965007697,1.552536428,-2.553409718,0.010667393,0.039709559
nuaf-3,132.7145046,-1.159961321,1.628794502,-0.708877437,0.478400538,0.618733732
nubp-1,667.5940424,1.120755143,1.667524454,0.676926718,0.498452451,0.636704886
nuc-1,1742.967798,-0.994045109,1.491006302,-1.458728272,0.144639911,0.250085065
nucb-1,480.83359,0.206357549,1.507011485,0.136942085,0.891076573,0.935312512
nud-1,201.9596649,1.262230382,1.560956912,-0.273446515,0.784510001,0.864185505
nud-2,227.3151628,-0.280900051,1.448742749,-1.22554197,0.220371087,0.348542702
num-1,115.2598092,0.802797426,1.458641309,-1.782719428,0.074631987,0.148312615
nuo-1,2571.46404,0.579498345,1.468029769,0.395359657,0.692577478,0.797923203
nuo-2,2111.353331,1.84313672,1.099420253,1.678554191,0.093238961,0.176268044
nuo-3,11074.10299,0.198383612,0.575401991,0.344772556,0.730265366,0.825142985
nuo-4,3078.525796,-0.222992987,1.222729479,-0.182339294,0.855316463,0.911899743
nuo-5,968.6953378,-4.258088006,1.512265957,-2.794078244,0.005204788,0.028757018
nuo-6,431.4471415,-0.147950597,1.612446786,-0.091707042,0.926930802,0.95740912
nurf-1,19229.09877,-1.209985414,0.666970177,-1.814002781,0.069677298,0.140715269
nxt-1,964.9254734,0.29636856,1.688441969,0.175837101,0.860421921,0.915173886
nyn-1,29.88845382,1.243232179,1.486133829,-2.657188008,0.007879549,0.034969057
oac-1,136.5404863,0.973157604,1.668788682,-2.35850053,0.018348934,0.050435194
oac-14,6892.656206,-0.908341511,1.107400454,-0.819796363,0.412332205,0.558093803
oac-19,58.45171714,-1.493240685,1.232203381,-1.209975077,0.226288456,0.355795312
oac-30,96.38928637,-1.004639747,1.708909571,-0.584631502,0.558795521,0.690315697
oac-57,12.1010509,1.265294889,1.293882116,-2.762215501,0.005741057,0.030212766
oac-59,34.95685213,-5.706289617,1.434386492,-3.894418725,9.84E-05,0.002128671
oac-6,76.96260179,-4.700020506,1.586063069,-2.935052946,0.003334908,0.022763219
oac-9,83.14053549,2.353886603,1.513823822,-2.067969909,0.038642853,0.087592143
oat-1,66.20884913,1.686866466,1.475098115,-2.737532403,0.006190202,0.031143039
oatr-1,1429.841398,-0.560441081,1.101816569,-1.862151593,0.062581725,0.129546127
oaz-1,2414.278557,1.567482237,0.967774989,1.620612707,0.105100725,0.192863154
obr-1,400.1724217,-6.500759082,1.345880546,-4.795333172,1.62E-06,0.000120306
obr-2,215.788039,0.187041941,1.587786991,-1.075299595,0.282240617,0.422106058
obr-3,105.2760857,-0.163660441,1.603529378,-1.9235848,0.054406648,0.115362858
ocr-1,1393.665707,6.077761433,0.902972627,6.740237833,1.58E-11,5.51E-09
ocr-2,39.65571384,3.253889145,1.532106851,-0.868200771,0.385284432,0.532807612
ocrl-1,235.508561,-3.879735804,1.639650017,-2.342835194,0.019137835,0.051719193
1-Oct,39.43844325,-0.491828677,1.46404872,-2.874777249,0.004043126,0.025167136
2-Oct,67.1736824,-0.456349052,1.548960746,-2.513655892,0.011948696,0.041271206
octr-1,7.297986662,-1.808196725,1.22990401,-1.465224179,0.142859765,0.247496974
odc-1,208.8977165,0.744487869,1.586335981,-1.683621893,0.092254765,0.174691991
odr-10,6061.272737,7.830543566,0.915550387,8.572033572,1.02E-17,7.08E-15
odr-2,77.45581488,-6.051093272,1.609511289,-2.613659672,0.008957822,0.036829222
odr-3,15.37749731,5.198486471,1.350093469,1.791093745,0.073278253,0.146402324
odr-4,354.1846022,1.387038078,1.680659682,-0.155940626,0.876079822,0.925898385
odr-7,170.5842668,5.796572035,1.683665873,2.660767723,0.007796272,0.034814904
odr-8,294.6151856,-1.636690074,1.668656341,-2.259572025,0.023847825,0.060009254
oef-1,1223.976873,-1.90128722,1.483205556,-1.702085362,0.088739368,0.16944839
oga-1,354.9814162,1.276103246,1.633123533,-0.091533092,0.927069013,0.95740912
ogdh-1,1826.470708,-2.310681528,1.423633638,-1.61650591,0.105984977,0.194042609
ogdh-2,1718.719823,-1.912451587,1.608309048,-1.18161062,0.237360238,0.369207399
ogt-1,2981.083767,1.462371506,1.271384119,1.15251092,0.249111185,0.382192469
oig-1,33.99895437,2.30320304,1.605352687,0.099543735,0.920706565,0.954234974
oig-3,14.64007193,-3.29626443,1.370989851,-2.960573073,0.003070673,0.021808855
oig-5,254.2392679,1.936928232,1.717362089,0.382305933,0.702234455,0.804788115
oig-8,10485.52261,6.85089164,1.016808247,6.763300096,1.35E-11,5.03E-09
ola-1,1747.916533,0.182013007,1.198964664,0.151827283,0.879323163,0.928199135
olrn-1,33.54001379,-0.679690839,1.432512191,-2.721224307,0.006504061,0.031804737
ooc-5,73.54503722,0.856523262,1.554465567,-2.49307072,0.012664362,0.04233895
ora-1,2087.432211,1.624744275,1.44663799,1.128186665,0.259241094,0.393915221
orai-1,268.3131977,-6.07451228,1.656016052,-2.412967976,0.01582321,0.046595271
orc-1,304.1675917,-1.123022786,1.564058764,-1.928232115,0.053826261,0.114410928
osg-1,45.74129133,-4.878709602,1.317549585,-3.664929639,0.000247407,0.004229397
osm-1,195.4116926,2.917340638,1.493369655,-0.711758541,0.47661431,0.617417396
osm-10,1522.698383,2.634781275,1.499014421,1.775455684,0.075822677,0.150136087
osm-11,1902.040637,-1.428681312,1.297513723,-1.750625894,0.080010372,0.156617004
osm-12,32.40729401,4.703092256,1.414028722,-0.373370079,0.708873025,0.810085202
osm-5,55.21146182,3.057228933,1.576598363,-2.593198882,0.009508777,0.037745039
osm-6,11.1690734,2.755538559,1.209308499,-4.363805072,1.28E-05,0.000519484
osm-7,169.4425444,0.956867977,1.531191563,-1.288052768,0.197727595,0.320196083
osm-8,590.5376418,-0.078271063,1.490320672,-1.58816533,0.112248959,0.202914568
osm-9,18.6831161,0.964759111,1.503998383,0.643641155,0.519808156,0.655931885
ost-1,18559.07277,-1.008829101,0.755189594,-1.335708414,0.181644598,0.299396848
osta-2,686.9789332,1.943515609,1.319952483,0.062872305,0.949868188,0.969546881
ostb-1,2953.623985,0.632103933,1.455373085,0.435036685,0.6635358,0.77532514
ostd-1,266.0916634,-0.601630483,1.622420227,-1.660197809,0.096874665,0.181433724
otpl-3,119.9383129,-5.830171045,1.56393487,-3.690002834,0.000224252,0.00394219
otub-1,355.331226,0.581648391,1.695497709,0.344368001,0.73056955,0.825308128
otub-2,108.7403332,-0.375452796,1.582026619,-2.426177108,0.015258822,0.045785105
otub-3,468.1298581,0.136676244,1.596885677,0.085632072,0.931758902,0.960258681
oxa-1,165.5160991,-4.21899763,1.615526166,-2.583392172,0.009783404,0.038182229
oxi-1,151.8265654,0.970741496,1.567578808,-2.434347965,0.014918646,0.045479754
oxy-5,598.599667,-0.085635664,1.552344561,-0.055163793,0.956007974,0.973109299
paa-1,471.8338679,-1.927386016,1.549433962,-1.82802093,0.067546411,0.137501902
pab-1,82416.88804,-1.281744095,0.410092972,-3.125460949,0.001775266,0.016677798
pab-2,4990.054114,-0.850616303,1.162040514,-0.731531981,0.464454277,0.606024351
pac-1,478.373818,-2.357675726,1.616460486,-2.178315688,0.029382542,0.070116667
pacs-1,1146.914708,-0.245679287,1.599566683,-1.01620503,0.309531762,0.451563482
pad-1,587.524722,-4.395191339,1.489682465,-2.836742658,0.004557633,0.02669909
pafo-1,2056.65609,-1.094636799,1.318575047,-0.82893922,0.407138801,0.552923665
pah-1,4339.206969,-1.410220769,1.179969216,-1.193796207,0.232557696,0.363414891
pak-1,191.9624582,1.064280116,1.527075994,-0.19597704,0.844628137,0.905299219
pak-2,143.3200728,-0.786626537,1.654091089,-1.486317813,0.137195077,0.239432344
pals-16,15.05739326,0.357046408,1.282738711,-3.30727596,0.00094208,0.011522283
pals-19,7.838131159,2.459666288,1.102726092,-3.758478711,0.00017095,0.003177168
pals-2,1.057279837,3.529843166,1.71435706,0.616083529,0.537839392,0.67229924
pals-23,44.45611194,-0.116058454,1.580174983,-1.062354695,0.288074693,0.428990614
pals-24,35.822691,-1.939926437,1.438534123,-2.752125897,0.005920975,0.03057073
pals-25,12.79131309,1.321459896,1.247391173,-3.536997622,0.000404703,0.006135161
pals-32,13.52990091,-2.553442929,1.287594032,-1.970661035,0.04876266,0.105822976
pals-37,23.78258393,-5.104515427,1.420467687,-3.519411795,0.000432505,0.00645359
pals-38,2.827157344,3.723213688,1.024140758,-4.127602932,3.67E-05,0.001048977
pals-39,88.08046001,-1.140073265,1.514717116,-0.750337293,0.453051587,0.595160839
pam-1,2705.685205,0.216423034,1.296946073,0.166912727,0.867438719,0.919090831
pamn-1,131.4510079,-0.441208777,1.667389217,-2.31704088,0.020501505,0.053952688
pan-1,1357.077399,0.432024719,1.361665409,0.317492781,0.750869716,0.840243646
pap-1,1101.981187,0.929225496,1.601691999,0.582706903,0.560090626,0.690853399
papl-1,198.434236,-0.82203654,1.550986891,-1.963165182,0.049626984,0.107180593
paqr-1,487.3692689,-0.28707112,1.616961006,-0.948699445,0.342773497,0.48757581
paqr-2,298.6661501,1.094472019,1.651294818,-0.680281459,0.496326262,0.634920736
par-1,1008.663595,-0.147964502,1.46500207,-1.566720009,0.117180152,0.210155681
par-2,135.3068628,-1.694442068,1.532948127,-1.100300112,0.271201383,0.408464088
par-3,419.3177547,-1.831610611,1.644670399,-1.980811675,0.047612397,0.103779526
par-5,5851.480731,1.630866044,0.881194941,1.851475161,0.064101225,0.13208469
parg-1,137.4422219,2.7559434,1.432573348,-1.540988747,0.123319525,0.219511906
parn-2,59.06997052,-0.763890291,1.527345232,-2.64476853,0.008174682,0.035488175
parp-1,157.5864171,-1.231559253,1.552707913,-2.542018256,0.011021442,0.040033618
parp-2,104.7231687,-3.434712522,1.543227042,-2.210430352,0.027075309,0.065767815
pars-1,1774.106737,0.192108975,1.271277862,0.151143071,0.879862857,0.928487325
pars-2,266.7332377,-0.24957726,1.606943347,-2.414018071,0.01577768,0.046504935
pas-1,1128.625617,0.625509326,1.554215081,0.403412717,0.686644633,0.793099988
pas-2,2267.657144,1.153258339,1.191048373,0.969344328,0.332373419,0.476656968
pas-3,719.6462092,-2.625741542,1.388722689,-1.883173262,0.059676891,0.124465698
pas-4,227.9694672,-0.033227904,1.632335684,-1.455081776,0.145646624,0.251367975
pas-5,302.8187288,-1.006398876,1.451823861,-1.789305056,0.0735657,0.146836182
pas-6,1178.265178,1.04726366,1.35840715,0.772454074,0.439845538,0.584065212
pas-7,307.7835791,-0.063460371,1.619811246,-0.039144826,0.968774923,0.980098409
pash-1,137.625229,-3.509422539,1.615848355,-2.472505465,0.013416966,0.043264127
pat-10,86184.149,-0.502418524,0.331694872,-1.51470048,0.129848273,0.229052053
pat-12,502.9102501,-0.024789737,1.440593415,-1.56096845,0.118531195,0.212214318
pat-2,1070.463817,-2.546245029,1.595623521,-1.584082585,0.113174927,0.204305584
pat-3,527.5201294,-2.705706172,1.59293784,-2.382909342,0.017176424,0.048447291
pat-4,151.0022764,-1.552819633,1.458366062,-1.487719128,0.136824981,0.238929452
pat-6,125.6017591,-0.094888287,1.606512642,-2.369336821,0.017820017,0.049485195
pat-9,34.60958096,-1.005647656,1.444617703,-2.922124571,0.003476525,0.023336954
patr-1,485.8437292,-0.0122409,1.554400994,-0.810278878,0.417779912,0.563495762
